GO_id,term,namespace,p_raw,p_fdr,neg_log10_fdr,neg_log10_raw,study_count,study_n,pop_count,pop_n,gene_ratio,fold_enrich,direction,group
GO:0016051,carbohydrate biosynthetic process,biological_process,7.551359669908452e-13,3.026207387715812e-10,9.519101312844777,12.121974843870959,27,601,58,6011,0.04492512479201331,4.655946984910207,enriched,High cross-weight c
GO:0170038,proteinogenic amino acid biosynthetic process,biological_process,1.3148836482637182e-12,5.018472590873192e-10,9.29942844347095,11.881112675427195,34,601,90,6011,0.056572379367720464,3.7784063597707522,enriched,High cross-weight c
GO:0016053,organic acid biosynthetic process,biological_process,1.5837219137965601e-12,5.518926582208447e-10,9.25814538327734,11.80032107394991,46,601,152,6011,0.07653910149750416,3.0268193361940625,enriched,High cross-weight c
GO:0046394,carboxylic acid biosynthetic process,biological_process,1.5837219137965601e-12,5.518926582208447e-10,9.25814538327734,11.80032107394991,46,601,152,6011,0.07653910149750416,3.0268193361940625,enriched,High cross-weight c
GO:1901605,alpha-amino acid metabolic process,biological_process,1.6722784624035807e-12,5.584713281735291e-10,9.252999118583572,11.776691403562129,43,601,136,6011,0.07154742096505824,3.1622907898600374,enriched,High cross-weight c
GO:0170039,proteinogenic amino acid metabolic process,biological_process,3.495288518831048e-12,1.1205894991372339e-09,8.950553451552658,11.456516969570783,41,601,128,6011,0.06821963394342762,3.2036579658901827,enriched,High cross-weight c
GO:0170033,L-amino acid metabolic process,biological_process,5.028583310149089e-12,1.492744267809072e-09,8.826014587849192,11.29855435038037,40,601,124,6011,0.06655574043261231,3.2263431914551015,enriched,High cross-weight c
GO:0002181,cytoplasmic translation,biological_process,8.146875678621385e-12,2.3320431630053715e-09,8.632263415627612,11.089008910975558,41,601,131,6011,0.06821963394342762,3.130291752930866,enriched,High cross-weight c
GO:0006753,nucleoside phosphate metabolic process,biological_process,3.437245980918233e-11,8.609227042831137e-09,8.06503583880213,10.463789387172389,53,601,206,6011,0.08818635607321132,2.573243623087734,enriched,High cross-weight c
GO:0019318,hexose metabolic process,biological_process,5.337848827918055e-11,1.2518014702422385e-08,7.902464542703064,10.272633729936048,23,601,50,6011,0.03826955074875208,4.600765391014975,enriched,High cross-weight c
GO:0170034,L-amino acid biosynthetic process,biological_process,5.466381966123312e-11,1.2518014702422385e-08,7.902464542703064,10.262300025042952,31,601,86,6011,0.051580698835274545,3.60525093835855,enriched,High cross-weight c
GO:0072521,purine-containing compound metabolic process,biological_process,6.826419669644175e-11,1.478750098708056e-08,7.830105213374419,10.165807015997588,44,601,156,6011,0.07321131447587355,2.820982123810743,enriched,High cross-weight c
GO:0006091,generation of precursor metabolites and energy,biological_process,1.020348532621838e-10,2.096947048452316e-08,7.6784125360846405,9.991251455748305,43,601,152,6011,0.07154742096505824,2.8294180751379283,enriched,High cross-weight c
GO:0046496,nicotinamide nucleotide metabolic process,biological_process,1.1056611110845894e-10,2.215468451335746e-08,7.654534430018897,9.956377965381098,27,601,69,6011,0.04492512479201331,3.9136945670259715,enriched,High cross-weight c
GO:0006163,purine nucleotide metabolic process,biological_process,1.587547216848239e-10,3.074408971099821e-08,7.5122383612741706,9.799273349052243,36,601,115,6011,0.059900166389351084,3.1309556536207768,enriched,High cross-weight c
GO:0009154,purine ribonucleotide catabolic process,biological_process,1.6877603833860528e-10,3.074408971099821e-08,7.5122383612741706,9.772689211478147,16,601,26,6011,0.026622296173044926,6.154870088314349,enriched,High cross-weight c
GO:0009134,nucleoside diphosphate catabolic process,biological_process,1.6877603833860528e-10,3.074408971099821e-08,7.5122383612741706,9.772689211478147,16,601,26,6011,0.026622296173044926,6.154870088314349,enriched,High cross-weight c
GO:0055086,nucleobase-containing small molecule metabolic process,biological_process,1.7458155011056697e-10,3.1094913869693206e-08,7.507310641808129,9.758001654722948,54,601,218,6011,0.08985024958402663,2.47747637729167,enriched,High cross-weight c
GO:0009261,ribonucleotide catabolic process,biological_process,3.7630224639010835e-10,6.55665761916678e-08,7.183317494080751,9.42446318908934,16,601,27,6011,0.026622296173044926,5.926911936895298,enriched,High cross-weight c
GO:0044238,primary metabolic process,biological_process,3.9147919687733035e-10,6.608062848151521e-08,7.179925835167758,9.407291311310836,339,601,2663,6011,0.5640599001663894,1.2732121892227437,enriched,High cross-weight c
GO:0032787,monocarboxylic acid metabolic process,biological_process,3.9574175509828196e-10,6.608062848151521e-08,7.179925835167758,9.402588124482335,39,601,135,6011,0.064891846921797,2.889369569236458,enriched,High cross-weight c
GO:0046032,ADP catabolic process,biological_process,4.690789652654094e-10,7.230130589619724e-08,7.140853858467702,9.328754041523068,15,601,24,6011,0.024958402662229616,6.251039933444259,enriched,High cross-weight c
GO:0006096,glycolytic process,biological_process,4.690789652654094e-10,7.230130589619724e-08,7.140853858467702,9.328754041523068,15,601,24,6011,0.024958402662229616,6.251039933444259,enriched,High cross-weight c
GO:0009181,purine ribonucleoside diphosphate catabolic process,biological_process,4.690789652654094e-10,7.230130589619724e-08,7.140853858467702,9.328754041523068,15,601,24,6011,0.024958402662229616,6.251039933444259,enriched,High cross-weight c
GO:0009137,purine nucleoside diphosphate catabolic process,biological_process,4.690789652654094e-10,7.230130589619724e-08,7.140853858467702,9.328754041523068,15,601,24,6011,0.024958402662229616,6.251039933444259,enriched,High cross-weight c
GO:0009191,ribonucleoside diphosphate catabolic process,biological_process,1.0655001067995333e-09,1.6113176143392944e-07,6.79281884532925,8.972446502418624,15,601,25,6011,0.024958402662229616,6.000998336106489,enriched,High cross-weight c
GO:0006195,purine nucleotide catabolic process,biological_process,1.6162525659662473e-09,2.3553207847671767e-07,6.627949935428176,8.791490772624096,16,601,29,6011,0.026622296173044926,5.518159389523208,enriched,High cross-weight c
GO:0009150,purine ribonucleotide metabolic process,biological_process,1.7910820278163054e-09,2.563486152312087e-07,6.591169024231263,8.746884523915227,25,601,67,6011,0.04159733777038269,3.731964139369707,enriched,High cross-weight c
GO:0005996,monosaccharide metabolic process,biological_process,2.001791763378168e-09,2.814800172539652e-07,6.550552431023562,8.698581102041235,23,601,58,6011,0.03826955074875208,3.966177061219806,enriched,High cross-weight c
GO:0019364,pyridine nucleotide catabolic process,biological_process,2.2883056547007985e-09,3.0567949704044836e-07,6.514733689899396,8.640485966205917,15,601,26,6011,0.024958402662229616,5.7701907077947014,enriched,High cross-weight c
GO:0046031,ADP metabolic process,biological_process,2.2883056547007985e-09,3.0567949704044836e-07,6.514733689899396,8.640485966205917,15,601,26,6011,0.024958402662229616,5.7701907077947014,enriched,High cross-weight c
GO:0006006,glucose metabolic process,biological_process,3.146218423866481e-09,4.1339246995557125e-07,6.383637438416345,8.502211130095741,16,601,30,6011,0.026622296173044926,5.334220743205768,enriched,High cross-weight c
GO:0009135,purine nucleoside diphosphate metabolic process,biological_process,4.678309915089159e-09,5.951849836418986e-07,6.22534803445769,8.329911011694273,15,601,27,6011,0.024958402662229616,5.556479940839342,enriched,High cross-weight c
GO:0009179,purine ribonucleoside diphosphate metabolic process,biological_process,4.678309915089159e-09,5.951849836418986e-07,6.22534803445769,8.329911011694273,15,601,27,6011,0.024958402662229616,5.556479940839342,enriched,High cross-weight c
GO:0009132,nucleoside diphosphate metabolic process,biological_process,5.906859042234536e-09,7.17325382174391e-07,6.144283801615076,8.22864339276337,16,601,31,6011,0.026622296173044926,5.162149106328163,enriched,High cross-weight c
GO:0072526,pyridine-containing compound catabolic process,biological_process,9.156065480373018e-09,1.0635632583360832e-06,5.973236674139935,8.038291110092844,15,601,28,6011,0.024958402662229616,5.358034228666508,enriched,High cross-weight c
GO:0009117,nucleotide metabolic process,biological_process,1.1024351166001007e-08,1.2272246471596954e-06,5.911075931085804,7.957646961344699,39,601,150,6011,0.064891846921797,2.6004326123128116,enriched,High cross-weight c
GO:0009185,ribonucleoside diphosphate metabolic process,biological_process,1.7234436460094573e-08,1.874559769209897e-06,5.727100707803528,7.763602912794042,15,601,29,6011,0.024958402662229616,5.173274427678008,enriched,High cross-weight c
GO:0072524,pyridine-containing compound metabolic process,biological_process,1.7307226814913584e-08,1.874559769209897e-06,5.727100707803528,7.761772514762716,27,601,84,6011,0.04492512479201331,3.214820537199905,enriched,High cross-weight c
GO:0009166,nucleotide catabolic process,biological_process,1.8926907328489136e-08,2.022655496504539e-06,5.694078080999747,7.722920344298211,16,601,33,6011,0.026622296173044926,4.849291584732517,enriched,High cross-weight c
GO:1901136,carbohydrate derivative catabolic process,biological_process,1.9319130764426983e-08,2.0374056983800297e-06,5.690922483506253,7.714012417915625,20,601,50,6011,0.033277870216306155,4.000665557404326,enriched,High cross-weight c
GO:0006412,translation,biological_process,3.730796592850232e-08,3.559801749011263e-06,5.44857418790013,7.428198428528412,55,601,260,6011,0.09151414309484193,2.1157365928580574,enriched,High cross-weight c
GO:0009259,ribonucleotide metabolic process,biological_process,4.385306698704132e-08,4.135086257660426e-06,5.383515426659144,7.358000027635015,26,601,82,6011,0.04326123128119801,3.1712592833083075,enriched,High cross-weight c
GO:0046434,organophosphate catabolic process,biological_process,4.9885932772864e-08,4.649252920633779e-06,5.332616827435361,7.302021902881957,22,601,62,6011,0.036605657237936774,3.548977510600612,enriched,High cross-weight c
GO:0009067,aspartate family amino acid biosynthetic process,biological_process,5.514996273453033e-08,5.080769555370812e-06,5.294070502609967,7.2584547766815115,15,601,31,6011,0.024958402662229616,4.839514787182652,enriched,High cross-weight c
GO:0044282,small molecule catabolic process,biological_process,5.599627688711513e-08,5.100115446025316e-06,5.2924199931169085,7.251840847656903,36,601,140,6011,0.059900166389351084,2.571856429759924,enriched,High cross-weight c
GO:0008645,hexose transmembrane transport,biological_process,7.765321106452439e-08,6.765113985675685e-06,5.169724881559644,7.109840580904252,13,601,24,6011,0.021630615640599003,5.417567942318359,enriched,High cross-weight c
GO:0015749,monosaccharide transmembrane transport,biological_process,7.765321106452439e-08,6.765113985675685e-06,5.169724881559644,7.109840580904252,13,601,24,6011,0.021630615640599003,5.417567942318359,enriched,High cross-weight c
GO:0046034,ATP metabolic process,biological_process,7.857608709904037e-08,6.771906861277511e-06,5.169289023674649,7.104709601810877,17,601,40,6011,0.028286189683860232,4.250707154742097,enriched,High cross-weight c
GO:0005984,disaccharide metabolic process,biological_process,1.1311635128407644e-07,9.644973995126305e-06,5.015698938967569,6.946474612058035,12,601,21,6011,0.019966722129783693,5.715236510577609,enriched,High cross-weight c
GO:0072523,purine-containing compound catabolic process,biological_process,1.2193777944757624e-07,1.0287697918656037e-05,4.987681796576431,6.913861717977746,17,601,41,6011,0.028286189683860232,4.147031370480094,enriched,High cross-weight c
GO:0006796,phosphate-containing compound metabolic process,biological_process,2.2098605670507598e-07,1.7890941863547312e-05,4.747366795521277,6.65563512761389,76,601,425,6011,0.1264559068219634,1.7885328374278164,enriched,High cross-weight c
GO:0006066,alcohol metabolic process,biological_process,2.260254540923384e-07,1.811594014550092e-05,4.741939122882082,6.645842649572245,30,601,111,6011,0.04991680532445923,2.7031524036515715,enriched,High cross-weight c
GO:0019637,organophosphate metabolic process,biological_process,2.422270749338459e-07,1.9222277283116583e-05,4.716195162302003,6.615777315209524,71,601,386,6011,0.11813643926788686,1.8396842912934404,enriched,High cross-weight c
GO:0006793,phosphorus metabolic process,biological_process,2.473394186890037e-07,1.9435543537180047e-05,4.711403309321514,6.60670666424976,78,601,442,6011,0.129783693843594,1.7649995106195555,enriched,High cross-weight c
GO:0019693,ribose phosphate metabolic process,biological_process,2.769977469868787e-07,2.154743781171876e-05,4.666604364036302,6.557523763336799,26,601,89,6011,0.04326123128119801,2.9218343958570925,enriched,High cross-weight c
GO:1901292,nucleoside phosphate catabolic process,biological_process,2.795924556979103e-07,2.154743781171876e-05,4.666604364036302,6.553474551427685,17,601,43,6011,0.028286189683860232,3.954146190457764,enriched,High cross-weight c
GO:0009205,purine ribonucleoside triphosphate metabolic process,biological_process,6.04360267481334e-07,4.485136614687863e-05,4.348224324057686,6.218704095260899,17,601,45,6011,0.028286189683860232,3.7784063597707522,enriched,High cross-weight c
GO:0006979,response to oxidative stress,biological_process,7.69179398463236e-07,5.455728211223749e-05,4.263147273121709,6.1139723563284525,31,601,123,6011,0.051580698835274545,2.520744558527116,enriched,High cross-weight c
GO:0009311,oligosaccharide metabolic process,biological_process,7.837042716616572e-07,5.5099909976913885e-05,4.258849110704685,6.1058477860583755,12,601,24,6011,0.019966722129783693,5.000831946755408,enriched,High cross-weight c
GO:1901135,carbohydrate derivative metabolic process,biological_process,9.915866871653544e-07,6.792792562077193e-05,4.167951647667593,6.003669312611595,56,601,291,6011,0.09317803660565724,1.9247188248680607,enriched,High cross-weight c
GO:0009144,purine nucleoside triphosphate metabolic process,biological_process,1.2396676909058758e-06,8.420285205602199e-05,4.074673198153377,5.906694717537415,17,601,47,6011,0.028286189683860232,3.6176231104188052,enriched,High cross-weight c
GO:0034219,carbohydrate transmembrane transport,biological_process,2.7168879399749736e-06,0.0001728242606261858,3.7623952924328252,5.565928274005426,14,601,35,6011,0.02329450915141431,4.000665557404326,enriched,High cross-weight c
GO:0008643,carbohydrate transport,biological_process,4.042658973644621e-06,0.0002436233960433206,3.6132810071532475,5.393332892876325,14,601,36,6011,0.02329450915141431,3.8895359585875395,enriched,High cross-weight c
GO:0051156,glucose 6-phosphate metabolic process,biological_process,6.7676489294026135e-06,0.000381990888515225,3.417946996027434,5.169562178334541,10,601,20,6011,0.016638935108153077,5.000831946755407,enriched,High cross-weight c
GO:0009141,nucleoside triphosphate metabolic process,biological_process,7.539043487348434e-06,0.0004225554793783056,3.3741162623212637,5.122683751546365,18,601,58,6011,0.029950083194675542,3.103964656606805,enriched,High cross-weight c
GO:0170041,non-proteinogenic amino acid metabolic process,biological_process,7.594695757812884e-06,0.0004227186562421546,3.373948584618994,5.119489619213908,13,601,33,6011,0.021630615640599003,3.9400494125951697,enriched,High cross-weight c
GO:0009056,catabolic process,biological_process,1.2426510514106706e-05,0.0006552531695431924,3.1835908696384556,4.905650808383847,124,601,865,6011,0.20632279534109818,1.4337645350235158,enriched,High cross-weight c
GO:0006739,NADP+ metabolic process,biological_process,1.9664734694494898e-05,0.0010168570875895265,2.9927400799509467,4.706311908470819,10,601,22,6011,0.016638935108153077,4.546210860686734,enriched,High cross-weight c
GO:0046165,alcohol biosynthetic process,biological_process,3.569123210273174e-05,0.0017443001542889933,2.758378780793822,4.447438459436288,19,601,70,6011,0.03161397670549085,2.714737342524364,enriched,High cross-weight c
GO:0009063,amino acid catabolic process,biological_process,3.964921122733242e-05,0.0019210326935781101,2.7164652439255295,4.401765448019123,15,601,48,6011,0.024958402662229616,3.1255199667221296,enriched,High cross-weight c
GO:0170035,L-amino acid catabolic process,biological_process,4.4047970487364395e-05,0.0021014552586680097,2.677479851968534,4.356074096932835,12,601,33,6011,0.019966722129783693,3.6369686885493873,enriched,High cross-weight c
GO:0006915,apoptotic process,biological_process,4.953087057901434e-05,0.0022556245891522725,2.646733179700399,4.3051240385764125,10,601,24,6011,0.016638935108153077,4.1673599556295065,enriched,High cross-weight c
GO:0012501,programmed cell death,biological_process,4.953087057901434e-05,0.0022556245891522725,2.646733179700399,4.3051240385764125,10,601,24,6011,0.016638935108153077,4.1673599556295065,enriched,High cross-weight c
GO:0008219,cell death,biological_process,4.953087057901434e-05,0.0022556245891522725,2.646733179700399,4.3051240385764125,10,601,24,6011,0.016638935108153077,4.1673599556295065,enriched,High cross-weight c
GO:0044272,sulfur compound biosynthetic process,biological_process,5.0458693378357264e-05,0.0022848950702120535,2.641133739346537,4.297063999674894,17,601,60,6011,0.028286189683860232,2.833804769828064,enriched,High cross-weight c
GO:0046395,carboxylic acid catabolic process,biological_process,6.477417039997595e-05,0.0028525548118450944,2.544766001860435,4.1885981405655235,21,601,85,6011,0.03494176372712146,2.4709993148673774,enriched,High cross-weight c
GO:0006790,sulfur compound metabolic process,biological_process,6.882972462262909e-05,0.0030145914909856402,2.5207715310299275,4.162223967989662,26,601,117,6011,0.04326123128119801,2.222591976335737,enriched,High cross-weight c
GO:0016054,organic acid catabolic process,biological_process,7.78449795123008e-05,0.0033365107528935344,2.476707471168432,4.108769391322097,21,601,86,6011,0.03494176372712146,2.442266764694501,enriched,High cross-weight c
GO:1901606,alpha-amino acid catabolic process,biological_process,0.0001580182272740657,0.006031029007626841,2.2196085826844154,3.80129281464066,12,601,37,6011,0.019966722129783693,3.2437828843818863,enriched,High cross-weight c
GO:0019751,polyol metabolic process,biological_process,0.0001580182272740657,0.006031029007626841,2.2196085826844154,3.80129281464066,12,601,37,6011,0.019966722129783693,3.2437828843818863,enriched,High cross-weight c
GO:0006812,monoatomic cation transport,biological_process,0.0002276617931237789,0.00837022601783068,2.077262814770014,3.6427098478555724,34,601,181,6011,0.056572379367720464,1.8787655932561753,enriched,High cross-weight c
GO:0006811,monoatomic ion transport,biological_process,0.00034605570415044645,0.012382305664133161,1.9071984793888663,3.4608539877448674,35,601,192,6011,0.05823627287853577,1.823219980587909,enriched,High cross-weight c
GO:0000096,sulfur amino acid metabolic process,biological_process,0.000435462875944213,0.015057482941603884,1.8222476201627944,3.361048863526131,10,601,30,6011,0.016638935108153077,3.333887964503605,enriched,High cross-weight c
GO:0055085,transmembrane transport,biological_process,0.0004358497869559702,0.015057482941603884,1.8222476201627944,3.3606631619620586,68,601,453,6011,0.11314475873544093,1.5013535204387094,enriched,High cross-weight c
GO:0045229,external encapsulating structure organization,biological_process,0.0004574475877299911,0.01512521758395829,1.8202983690832455,3.3396586582392884,34,601,187,6011,0.056572379367720464,1.8184843442746936,enriched,High cross-weight c
GO:0071555,cell wall organization,biological_process,0.0004574475877299911,0.01512521758395829,1.8202983690832455,3.3396586582392884,34,601,187,6011,0.056572379367720464,1.8184843442746936,enriched,High cross-weight c
GO:0098655,monoatomic cation transmembrane transport,biological_process,0.0006081545518816414,0.019447878735667144,1.7111277621344245,3.2159860383262417,28,601,145,6011,0.04658901830282862,1.931355786333123,enriched,High cross-weight c
GO:0019538,protein metabolic process,biological_process,0.0007197821014319611,0.02271280922431956,1.6437291469265523,3.142798956996778,115,601,863,6011,0.1913477537437604,1.3327825582314528,enriched,High cross-weight c
GO:0034220,monoatomic ion transmembrane transport,biological_process,0.0008894833369617726,0.027420034406725413,1.5619320045923992,3.050862183311745,29,601,154,6011,0.048252911813643926,1.8834302137130756,enriched,High cross-weight c
GO:0170040,proteinogenic amino acid catabolic process,biological_process,0.001017537077904981,0.030318065722707895,1.5182985099249153,2.992449756612671,10,601,33,6011,0.016638935108153077,3.0308072404578223,enriched,High cross-weight c
GO:1902600,proton transmembrane transport,biological_process,0.0010346003777694155,0.030598974272405408,1.5142931315347792,2.985227367350537,18,601,81,6011,0.029950083194675542,2.2225919763357367,enriched,High cross-weight c
GO:0006696,ergosterol biosynthetic process,biological_process,0.001134248075544869,0.03317882600544571,1.4791389850499643,2.9452919489197398,9,601,28,6011,0.014975041597337771,3.214820537199905,enriched,High cross-weight c
GO:0016129,phytosteroid biosynthetic process,biological_process,0.001134248075544869,0.03317882600544571,1.4791389850499643,2.9452919489197398,9,601,28,6011,0.014975041597337771,3.214820537199905,enriched,High cross-weight c
GO:0006457,protein folding,biological_process,0.0011868202034655663,0.03459041429373278,1.4610442363549785,2.9256150692148792,26,601,136,6011,0.04326123128119801,1.9120828031711854,enriched,High cross-weight c
GO:0044038,cell wall macromolecule biosynthetic process,biological_process,0.0016792482177038998,0.04609306323594779,1.3363644287324534,2.774885103974199,10,601,35,6011,0.016638935108153077,2.857618255288804,enriched,High cross-weight c
GO:0044036,cell wall macromolecule metabolic process,biological_process,0.0016792482177038998,0.04609306323594779,1.3363644287324534,2.774885103974199,10,601,35,6011,0.016638935108153077,2.857618255288804,enriched,High cross-weight c
GO:0005618,cell wall,cellular_component,2.0540236140213865e-11,5.6768962987522115e-09,8.245889039065238,10.687394567856446,40,601,129,6011,0.06655574043261231,3.1012911297707952,enriched,High cross-weight c
GO:0030312,external encapsulating structure,cellular_component,2.6928644666344568e-11,7.194436233358391e-09,8.143003232350631,10.569785504321132,40,601,130,6011,0.06655574043261231,3.077435044157174,enriched,High cross-weight c
GO:0005829,cytosol,cellular_component,3.292882672405722e-11,8.513695038494148e-09,8.069881910357052,10.482423743212943,161,601,1002,6011,0.26788685524126454,1.6070537792966477,enriched,High cross-weight c
GO:0009277,fungal-type cell wall,cellular_component,5.1474083053248856e-11,1.250196289914514e-08,7.9030217942446415,10.288411381056918,39,601,127,6011,0.064891846921797,3.0713771011568642,enriched,High cross-weight c
GO:0005840,ribosome,cellular_component,2.1642516413200915e-09,2.99077188020354e-07,6.524216711324089,8.664692244451317,49,601,202,6011,0.08153078202995008,2.4261461919902474,enriched,High cross-weight c
GO:0022625,cytosolic large ribosomal subunit,cellular_component,5.275859688163237e-09,6.607189906348178e-07,6.179983210356233,8.27770676306251,26,601,75,6011,0.04326123128119801,3.4672434830837493,enriched,High cross-weight c
GO:0031974,membrane-enclosed lumen,cellular_component,3.0450951065813415e-08,2.9405346119577655e-06,5.531573704310303,7.516399138624393,60,601,291,6011,0.09983361064891846,2.062198740930065,enriched,High cross-weight c
GO:0070013,intracellular organelle lumen,cellular_component,3.0450951065813415e-08,2.9405346119577655e-06,5.531573704310303,7.516399138624393,60,601,291,6011,0.09983361064891846,2.062198740930065,enriched,High cross-weight c
GO:0043233,organelle lumen,cellular_component,3.0450951065813415e-08,2.9405346119577655e-06,5.531573704310303,7.516399138624393,60,601,291,6011,0.09983361064891846,2.062198740930065,enriched,High cross-weight c
GO:0005576,extracellular region,cellular_component,6.925441788823204e-08,6.236788307575054e-06,5.205038996755712,7.159552516800963,23,601,68,6011,0.03826955074875208,3.3829157286874816,enriched,High cross-weight c
GO:0044391,ribosomal subunit,cellular_component,1.7472149388653508e-07,1.4289722178577334e-05,4.844976214699843,6.757653665697512,47,601,216,6011,0.07820299500831947,2.176287976828742,enriched,High cross-weight c
GO:0005886,plasma membrane,cellular_component,3.989620651998738e-07,3.016680143940555e-05,4.520470735262767,6.39906839668816,93,601,562,6011,0.15474209650582363,1.6550796122713627,enriched,High cross-weight c
GO:0005759,mitochondrial matrix,cellular_component,2.0664864775082558e-06,0.00013576138620679238,3.8672237362554425,5.684767432270858,33,601,140,6011,0.05490848585690516,2.3575350606132632,enriched,High cross-weight c
GO:0005737,cytoplasm,cellular_component,2.942555346196884e-06,0.0001857053629902994,3.7311755540767955,5.531275359811002,291,601,2370,6011,0.4841930116472546,1.228052402114619,enriched,High cross-weight c
GO:0071944,cell periphery,cellular_component,1.625706592244936e-05,0.0008516364926041283,3.0697457373264303,4.788957833198995,52,601,285,6011,0.08652246256239601,1.8248649910967103,enriched,High cross-weight c
GO:0015934,large ribosomal subunit,cellular_component,2.3415054254421517e-05,0.0011803249047118772,2.927998429218421,4.630504831588133,28,601,123,6011,0.04658901830282862,2.2768015367341694,enriched,High cross-weight c
GO:0022627,cytosolic small ribosomal subunit,cellular_component,3.978682808907876e-05,0.0019210326935781101,2.7164652439255295,4.400260682575638,17,601,59,6011,0.028286189683860232,2.881835359147184,enriched,High cross-weight c
GO:0000324,fungal-type vacuole,cellular_component,7.021993124851835e-05,0.0030422310754425652,2.516807801795761,4.153539600082911,48,601,272,6011,0.07986688851913477,1.7649995106195555,enriched,High cross-weight c
GO:0000322,storage vacuole,cellular_component,7.021993124851835e-05,0.0030422310754425652,2.516807801795761,4.153539600082911,48,601,272,6011,0.07986688851913477,1.7649995106195555,enriched,High cross-weight c
GO:0000323,lytic vacuole,cellular_component,7.404144163946421e-05,0.0031905492190339012,2.496134551342498,4.1305251338147455,48,601,273,6011,0.07986688851913477,1.7585343109469564,enriched,High cross-weight c
GO:0005739,mitochondrion,cellular_component,0.00045856866786049463,0.01512521758395829,1.8202983690832455,3.338595622175097,143,601,1105,6011,0.23793677204658903,1.2943329744543408,enriched,High cross-weight c
GO:1990204,oxidoreductase complex,cellular_component,0.001134248075544869,0.03317882600544571,1.4791389850499643,2.9452919489197398,9,601,28,6011,0.014975041597337771,3.214820537199905,enriched,High cross-weight c
GO:0005773,vacuole,cellular_component,0.00129902740597067,0.03705232974681466,1.431184479604337,2.8863816863894205,49,601,313,6011,0.08153078202995008,1.5657556893994566,enriched,High cross-weight c
GO:0016491,oxidoreductase activity,molecular_function,8.621162411418888e-16,9.871230961074626e-13,12.005628686614257,15.064434173290163,77,601,300,6011,0.1281198003327787,2.5670937326677756,enriched,High cross-weight c
GO:0003824,catalytic activity,molecular_function,9.436903645727175e-15,6.876071156409392e-12,11.162659637704,14.025170479235939,313,601,2242,6011,0.5207986688851913,1.3963072250976294,enriched,High cross-weight c
GO:1901363,heterocyclic compound binding,molecular_function,5.9035995994873805e-09,7.17325382174391e-07,6.144283801615076,8.228883105390636,121,601,737,6011,0.20133111480865223,1.642064221322671,enriched,High cross-weight c
GO:0005198,structural molecule activity,molecular_function,9.453452664677086e-09,1.0714099038751524e-06,5.970044343422886,8.024409546055917,71,601,359,6011,0.11813643926788686,1.9780449482987963,enriched,High cross-weight c
