GO_id,term,namespace,n_annotated,n_background,mean_c_ann,mean_c_all,rank_biserial,U_stat,p_two,direction,p_fdr,neg_log10_fdr,neg_log10_p
GO:0006413,translational initiation,biological_process,59,6011,0.8051286805084745,0.7859632289632339,0.052248496446145376,184758.0,0.4891848096919601,high_c,0.7625527915786436,0.11773008470556268,0.3105270372640966
GO:0034388,Pwp2p-containing subcomplex of 90S preribosome,cellular_component,6,6011,0.8596238933333332,0.7859632289632339,0.16375242853177907,20965.0,0.4875439659775437,high_c,0.7625527915786436,0.11773008470556268,0.3119862141798636
GO:0048285,organelle fission,biological_process,33,6011,0.8152741906060607,0.7859632289632339,0.06939586564879296,105482.0,0.4911539428639081,high_c,0.7628178453270954,0.1175791556411978,0.30878236519317437
GO:0030120,vesicle coat,cellular_component,23,6011,0.8242521878260868,0.7859632289632339,0.08194650169905038,74505.0,0.4969613945626037,high_c,0.7690205521698685,0.11406205346944823,0.3036773472417929
GO:0000228,nuclear chromosome,cellular_component,44,6011,0.8242467140909091,0.7859632289632339,0.05908252967076488,139030.0,0.498902389001998,high_c,0.7692167743158079,0.11395125366735837,0.3019844164298284
GO:0043527,tRNA methyltransferase complex,cellular_component,6,6011,0.8408533783333333,0.7859632289632339,0.156647238412434,20837.0,0.5066306353068528,high_c,0.7727028394608114,0.11198749184466168,0.295308552519318
GO:0016471,vacuolar proton-transporting V-type ATPase complex,cellular_component,5,6011,0.7379002499999999,0.7859632289632339,-0.17182817182817178,12435.0,0.5060334929601429,low_c,0.7727028394608114,0.11198749184466168,0.29582073745587556
GO:0000123,histone acetyltransferase complex,cellular_component,49,6011,0.8133004730612247,0.7859632289632339,0.05519309367490699,154131.0,0.5051868570838616,high_c,0.7727028394608114,0.11198749184466168,0.2965479565533707
GO:0016592,mediator complex,cellular_component,27,6011,0.8039831970370371,0.7859632289632339,-0.07328183798772037,74864.0,0.5105745475304895,low_c,0.7740404640194145,0.11123633538816007,0.29194083885134514
GO:0031931,TORC1 complex,cellular_component,5,6011,0.7501807119999999,0.7859632289632339,-0.16976356976356977,12466.0,0.511158796993953,low_c,0.7740404640194145,0.11123633538816007,0.2914441606386735
GO:0007114,cell budding,biological_process,31,6011,0.8012934274193549,0.7859632289632339,-0.06754773977775386,86429.0,0.5159383575481933,low_c,0.778497735232861,0.10874264652206762,0.2874021832097204
GO:0033553,rDNA heterochromatin,cellular_component,11,6011,0.7931160018181818,0.7859632289632339,0.1108787878787878,36659.0,0.5246283502782293,high_c,0.7792532898609458,0.10832135553756594,0.28014824436572494
GO:0000974,Prp19 complex,cellular_component,14,6011,0.772039915,0.7859632289632339,-0.09826341742299727,37854.0,0.52481050925551,low_c,0.7792532898609458,0.10832135553756594,0.279997476860333
GO:0090575,RNA polymerase II transcription regulator complex,cellular_component,74,6011,0.7949382239189188,0.7859632289632339,-0.043137629797559085,210193.0,0.5230305786566591,low_c,0.7792532898609458,0.10832135553756594,0.2814729196343779
GO:0051049,regulation of transport,biological_process,118,6011,0.7988645677118643,0.7859632289632339,-0.03359055702398994,336008.0,0.5315185166901264,low_c,0.7792532898609458,0.10832135553756594,0.2744816012135579
GO:0051276,chromosome organization,biological_process,258,6011,0.8033333052713177,0.7859632289632339,-0.023024724545468,725049.5,0.5309219167293184,low_c,0.7792532898609458,0.10832135553756594,0.27496934638959986
GO:0034455,t-UTP complex,cellular_component,7,6011,0.7027990642857143,0.7859632289632339,-0.13433901208718002,18191.0,0.5384886831183582,low_c,0.7792532898609458,0.10832135553756594,0.26882341940572924
GO:0005819,spindle,cellular_component,40,6011,0.78760933775,0.7859632289632339,-0.05710936191592697,112600.0,0.533009116083738,low_c,0.7792532898609458,0.10832135553756594,0.27326536314789723
GO:0033100,NuA3 histone acetyltransferase complex,cellular_component,6,6011,0.774316125,0.7859632289632339,-0.14443519289480988,15413.0,0.5403312906111275,low_c,0.7792532898609458,0.10832135553756594,0.26733988171814127
GO:0070647,protein modification by small protein conjugation or removal,biological_process,175,6011,0.7979939750285715,0.7859632289632339,-0.028220894937824315,496239.0,0.5240827202638001,low_c,0.7792532898609458,0.10832135553756594,0.2806001593544488
GO:0043144,sno(s)RNA processing,biological_process,43,6011,0.818471036744186,0.7859632289632339,0.055591059292973366,135445.0,0.529326643574529,high_c,0.7792532898609458,0.10832135553756594,0.2762762453131436
GO:0007031,peroxisome organization,biological_process,56,6011,0.7933180566071429,0.7859632289632339,-0.04807184838670986,158724.5,0.5352031979894596,low_c,0.7792532898609458,0.10832135553756594,0.271481300200947
GO:0030121,AP-1 adaptor complex,cellular_component,6,6011,0.840322425,0.7859632289632339,0.14449070219261717,20618.0,0.5401756067475127,high_c,0.7792532898609458,0.10832135553756594,0.26746503157793844
GO:0015931,nucleobase-containing compound transport,biological_process,135,6011,0.8016951122962963,0.7859632289632339,0.03135163754632786,409065.0,0.5328001510079203,high_c,0.7792532898609458,0.10832135553756594,0.2734356607486089
GO:0031389,Rad17 RFC-like complex,cellular_component,5,6011,0.84659666,0.7859632289632339,0.15471195471195465,17338.0,0.5493270420459859,high_c,0.7895412400932137,0.10262518056746356,0.2601690211820332
GO:0005688,U6 snRNP,cellular_component,7,6011,0.8569104957142858,0.7859632289632339,0.12981821642714375,23742.0,0.5522466824707297,high_c,0.7910560586742885,0.10179273886611641,0.25786688439991046
GO:0000120,RNA polymerase I transcription regulator complex,cellular_component,8,6011,0.8444373437499999,0.7859632289632339,0.12064800932866904,26909.0,0.5548503799226073,high_c,0.7921096332901869,0.10121470497891502,0.2558241122544353
GO:0006360,transcription by RNA polymerase I,biological_process,40,6011,0.7836039072500001,0.7859632289632339,-0.05334114888628372,113050.0,0.5603771245638403,low_c,0.7959312136054354,0.09912446347140923,0.25151960157767406
GO:0008134,transcription factor binding,molecular_function,72,6011,0.8000406447222222,0.7859632289632339,-0.03977240837402485,205300.5,0.5612816812925122,low_c,0.7959312136054354,0.09912446347140923,0.2508191317397122
GO:0005667,transcription regulator complex,cellular_component,103,6011,0.7994221517475728,0.7859632289632339,-0.03186398564395154,294567.0,0.5787419220075061,low_c,0.8179552497706085,0.08727045587551815,0.2375150577485883
GO:0034044,exomer complex,cellular_component,5,6011,0.7919808199999999,0.7859632289632339,-0.14119214119214119,12895.0,0.5847683549293822,low_c,0.8182897111883104,0.08709290941565877,0.2330161375060864
GO:0061024,membrane organization,biological_process,204,6011,0.8118744192156863,0.7859632289632339,0.02258177250579929,605689.5,0.5829953981014435,high_c,0.8182897111883104,0.08709290941565877,0.2343348733491116
GO:0000159,protein phosphatase type 2A complex,cellular_component,8,6011,0.79863972375,0.7859632289632339,-0.11198567382975178,21323.0,0.5836213249823623,low_c,0.8182897111883104,0.08709290941565877,0.2338688477707647
GO:0006353,DNA-templated transcription termination,biological_process,68,6011,0.7871045499999998,0.7859632289632339,-0.038181350278627346,194347.0,0.587704739887486,low_c,0.8196934530009672,0.08634853366647013,0.23084080665044898
GO:0006397,mRNA processing,biological_process,163,6011,0.8111542273619632,0.7859632289632339,0.024509454231114614,488293.5,0.5929820568091639,high_c,0.8243422691379854,0.08389243061519729,0.22695844786114414
GO:0048193,Golgi vesicle transport,biological_process,207,6011,0.8107163030434782,0.7859632289632339,-0.02171416014942218,587670.0,0.5949679302731139,low_c,0.8244000079601317,0.08386201269942196,0.2255064428105746
