GO_id,term,namespace,n_annotated,n_background,mean_c_ann,mean_c_all,rank_biserial,U_stat,p_two,direction,p_fdr,neg_log10_fdr,neg_log10_p
GO:0006790,sulfur compound metabolic process,biological_process,117,6011,0.8711961684615385,0.7859632289632339,0.343951113547313,463393.0,1.7669178103256473e-10,high_c,8.520470329792566e-09,8.069536431524865,9.752783651598051
GO:0030170,pyridoxal phosphate binding,molecular_function,38,6011,0.9196737342105263,0.7859632289632339,0.5978834580172179,181339.0,1.9802802897969515e-10,high_c,8.996027844643325e-09,8.045949208999385,9.703273335144024
GO:0070279,vitamin B6 binding,molecular_function,38,6011,0.9196737342105263,0.7859632289632339,0.5978834580172179,181339.0,1.9802802897969515e-10,high_c,8.996027844643325e-09,8.045949208999385,9.703273335144024
GO:0016054,organic acid catabolic process,biological_process,86,6011,0.8828807726744187,0.7859632289632339,0.39883819056029823,356389.0,2.020997038831162e-10,high_c,8.996027844643325e-09,8.045949208999385,9.69443432281336
GO:0030312,external encapsulating structure,cellular_component,130,6011,0.8730192156153845,0.7859632289632339,0.3251160843917178,506545.5,2.1508194138599884e-10,high_c,9.33455625615235e-09,8.029906322608847,9.667396052121358
GO:0046395,carboxylic acid catabolic process,biological_process,85,6011,0.8829153558823529,0.7859632289632339,0.40012705723531394,352629.0,2.2442729412873505e-10,high_c,9.502580063597172e-09,8.022158462579164,9.6489243266999
GO:0170034,L-amino acid biosynthetic process,biological_process,86,6011,0.8771650983720929,0.7859632289632339,0.39375919929349434,355095.0,3.413089926688181e-10,high_c,1.4107438363644482e-08,7.850551838515838,9.46685226895841
GO:0019693,ribose phosphate metabolic process,biological_process,89,6011,0.8662166428539324,0.7859632289632339,0.37528697031446256,362428.0,1.1566836027127505e-09,high_c,4.669773800719383e-08,7.330704155724808,8.936785420985695
GO:0016874,ligase activity,molecular_function,114,6011,0.8671399294736842,0.7859632289632339,0.33135195118540794,447506.0,1.2882592271042021e-09,high_c,5.082768223302034e-08,7.2938996938849385,8.889996738239224
GO:0008645,hexose transmembrane transport,biological_process,24,6011,0.9336008966666666,0.7859632289632339,0.7101776070374701,122866.0,1.816096748862577e-09,high_c,6.853791208750942e-08,7.164069129884047,8.740861019042946
GO:0015749,monosaccharide transmembrane transport,biological_process,24,6011,0.9336008966666666,0.7859632289632339,0.7101776070374701,122866.0,1.816096748862577e-09,high_c,6.853791208750942e-08,7.164069129884047,8.740861019042946
GO:0016829,lyase activity,molecular_function,112,6011,0.8645630561964285,0.7859632289632339,0.3299969123095925,439356.5,2.075323491028105e-09,high_c,7.665450171116575e-08,7.115462335122595,8.682914198027351
GO:1901293,nucleoside phosphate biosynthetic process,biological_process,114,6011,0.8580014138947368,0.7859632289632339,0.32673318874598745,445953.5,2.1737675188980707e-09,high_c,7.821100008743807e-08,7.106732160734195,8.662786904894878
GO:0009259,ribonucleotide metabolic process,biological_process,82,6011,0.8662700456585366,0.7859632289632339,0.3840445269016697,336446.0,2.2075685508551067e-09,high_c,7.821100008743807e-08,7.106732160734195,8.656085801546153
GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",molecular_function,83,6011,0.8776209737349397,0.7859632289632339,0.3767682064289546,338701.5,3.5567539691728246e-09,high_c,1.2349049780968047e-07,6.908366458660086,8.44894617516454
GO:0009150,purine ribonucleotide metabolic process,biological_process,67,6011,0.8821763825373133,0.7859632289632339,0.4181464815893614,282387.0,3.756073039936512e-09,high_c,1.278537803397997e-07,6.893286426367074,8.42526597110961
GO:1901135,carbohydrate derivative metabolic process,biological_process,291,6011,0.840774596371134,0.7859632289632339,0.203056136303559,1001255.5,4.8545398161436746e-09,high_c,1.6206694463125808e-07,6.790305555343662,8.313851932549335
GO:0006090,pyruvate metabolic process,biological_process,39,6011,0.9087735941025642,0.7859632289632339,0.5419994160784516,179572.0,5.125726929286205e-09,high_c,1.6789173489133684e-07,6.774970683131972,8.290244534371656
GO:0051119,sugar transmembrane transporter activity,molecular_function,19,6011,0.9421079363157896,0.7859632289632339,0.7715901904293443,100846.0,6.041160629614613e-09,high_c,1.8727597951805302e-07,6.727517922740877,8.218879616575151
GO:0015145,monosaccharide transmembrane transporter activity,molecular_function,19,6011,0.9421079363157896,0.7859632289632339,0.7715901904293443,100846.0,6.041160629614613e-09,high_c,1.8727597951805302e-07,6.727517922740877,8.218879616575151
GO:0015149,hexose transmembrane transporter activity,molecular_function,19,6011,0.9421079363157896,0.7859632289632339,0.7715901904293443,100846.0,6.041160629614613e-09,high_c,1.8727597951805302e-07,6.727517922740877,8.218879616575151
GO:0009205,purine ribonucleoside triphosphate metabolic process,biological_process,45,6011,0.8989624211111112,0.7859632289632339,0.4878608410623162,199723.0,1.635945583050438e-08,high_c,4.982458828378176e-07,6.302556281324323,7.786231146492304
GO:0009141,nucleoside triphosphate metabolic process,biological_process,58,6011,0.8859653505172415,0.7859632289632339,0.427173780823346,246383.0,2.057996988679267e-08,high_c,6.159797883357255e-07,6.210433537767836,7.686555265045372
GO:0072522,purine-containing compound biosynthetic process,biological_process,82,6011,0.8645050485365852,0.7859632289632339,0.3549893248974656,329383.0,3.217114557104405e-08,high_c,9.465950629039402e-07,6.0238357649844065,7.492533474182736
GO:0002181,cytoplasmic translation,biological_process,131,6011,0.8611621157251909,0.7859632289632339,0.2790335981720933,492607.0,4.4867493460706106e-08,high_c,1.2981661441297632e-06,5.886669721355991,7.34806819181282
GO:0005576,extracellular region,cellular_component,68,6011,0.8681902202941175,0.7859632289632339,0.38467401094713494,279790.0,4.6924050207845567e-08,high_c,1.3354123141118017e-06,5.874384623365268,7.3286045091949745
GO:0009144,purine nucleoside triphosphate metabolic process,biological_process,47,6011,0.8952425010638299,0.7859632289632339,0.45998687158411466,204623.0,5.3235423314013066e-08,high_c,1.490591852792366e-06,5.826641256845865,7.273799288188084
GO:0055056,D-glucose transmembrane transporter activity,molecular_function,16,6011,0.9431254343750001,0.7859632289632339,0.7780442035029191,85275.0,7.33565454262145e-08,high_c,2.0213803628556883e-06,5.694351957664048,7.134561129050939
GO:0015755,fructose transmembrane transport,biological_process,18,6011,0.9358342127777779,0.7859632289632339,0.7285722231492298,93234.0,9.023962405487526e-08,high_c,2.4477498024884914e-06,5.611232975804161,7.044602722660747
GO:0006099,tricarboxylic acid cycle,biological_process,28,6011,0.9106852582142856,0.7859632289632339,0.5767949666913397,132075.5,1.3377826486634779e-07,high_c,3.572908735507381e-06,5.446978077044621,6.873614441242239
GO:0005996,monosaccharide metabolic process,biological_process,58,6011,0.8832533237931035,0.7859632289632339,0.39980421346524797,241658.0,1.539260152205463e-07,high_c,4.048720642770733e-06,5.3926821880349065,6.81268797333351
GO:0019318,hexose metabolic process,biological_process,50,6011,0.8871748293999999,0.7859632289632339,0.42739808756919984,212718.0,1.865683407592364e-07,high_c,4.806598490910147e-06,5.318162154231849,6.729162050836499
GO:0005759,mitochondrial matrix,cellular_component,140,6011,0.8578110692857142,0.7859632289632339,0.257285203299511,516706.5,1.882768994135311e-07,high_c,4.806598490910147e-06,5.318162154231849,6.725202962366086
GO:0046034,ATP metabolic process,biological_process,40,6011,0.89614825875,0.7859632289632339,0.4754228772399933,176195.0,2.1011105787937676e-07,high_c,5.286272412733305e-06,5.276850460519762,6.6775510906229805
GO:0071944,cell periphery,cellular_component,285,6011,0.8370370239298246,0.7859632289632339,0.181708550103866,964221.0,2.1567772865828325e-07,high_c,5.348807670725425e-06,5.271743017929316,6.666194698755532
GO:0015078,proton transmembrane transporter activity,molecular_function,87,6011,0.861571187816092,0.7859632289632339,0.32167997702701645,340589.0,2.486793808212948e-07,high_c,6.080385987405179e-06,5.216068850516849,6.604360222638246
GO:0006457,protein folding,biological_process,136,6011,0.8600336833088233,0.7859632289632339,0.25821526908635795,502657.0,2.5241781693459535e-07,high_c,6.086074030534132e-06,5.215662769221209,6.597879993630414
GO:0015578,mannose transmembrane transporter activity,molecular_function,15,6011,0.9411169726666666,0.7859632289632339,0.7650433622414943,79374.0,2.9728714024527076e-07,high_c,6.974195614402569e-06,5.156505875562825,6.526823876672322
GO:0005353,fructose transmembrane transporter activity,molecular_function,15,6011,0.9411169726666666,0.7859632289632339,0.7650433622414943,79374.0,2.9728714024527076e-07,high_c,6.974195614402569e-06,5.156505875562825,6.526823876672322
GO:0046165,alcohol biosynthetic process,biological_process,70,6011,0.8672576754285716,0.7859632289632339,0.34706518864068103,280102.0,5.744002693974392e-07,high_c,1.3295451568986057e-05,4.876296907630016,6.240785365078789
GO:0016051,carbohydrate biosynthetic process,biological_process,58,6011,0.8733803677586208,0.7859632289632339,0.3805789025527553,238339.0,5.86991948717041e-07,high_c,1.3408131881220831e-05,4.87263172700998,6.231367855569662
GO:0022625,cytosolic large ribosomal subunit,cellular_component,75,6011,0.8765643856000003,0.7859632289632339,0.33473495058400715,297112.0,6.064444683581056e-07,high_c,1.3672566195710017e-05,4.86414996531211,6.217208960980101
GO:0090407,organophosphate biosynthetic process,biological_process,246,6011,0.8368425590813008,0.7859632289632339,0.18688116542917377,841611.5,6.645726081361095e-07,high_c,1.4791000611849822e-05,4.830002444968248,6.177457563118241
GO:0034219,carbohydrate transmembrane transport,biological_process,35,6011,0.8978759154285715,0.7859632289632339,0.4856473513100019,155369.0,6.997469451259771e-07,high_c,1.5376717680236664e-05,4.813136359300088,6.15505898885012
GO:0015295,solute:proton symporter activity,molecular_function,34,6011,0.8942863776470588,0.7859632289632339,0.48905116672735693,151301.0,8.447822641163228e-07,high_c,1.8331775131324203e-05,4.736795478714182,6.073255212562712
GO:0034308,primary alcohol metabolic process,biological_process,29,6011,0.9099517972413792,0.7859632289632339,0.5289085647747842,132616.0,8.61238423418856e-07,high_c,1.845814695129795e-05,4.733811900776022,6.0648766027378445
GO:0046434,organophosphate catabolic process,biological_process,62,6011,0.8779725262903223,0.7859632289632339,0.35917665750275196,250658.0,1.1005753785317145e-06,high_c,2.3299986062573857e-05,4.632644338757204,5.95838020721396
GO:0015293,symporter activity,molecular_function,37,6011,0.8904098259459459,0.7859632289632339,0.4632054216921977,161712.0,1.14643904187624e-06,high_c,2.3693073532108955e-05,4.6253785977216015,5.940649032500193
GO:0015294,solute:monoatomic cation symporter activity,molecular_function,37,6011,0.8904098259459459,0.7859632289632339,0.4632054216921977,161712.0,1.14643904187624e-06,high_c,2.3693073532108955e-05,4.6253785977216015,5.940649032500193
GO:0015761,mannose transmembrane transport,biological_process,16,6011,0.931627136875,0.7859632289632339,0.700625521267723,81562.0,1.25256480540989e-06,high_c,2.5581794143430223e-05,4.5920690001518425,5.9021997952780225
GO:0009063,amino acid catabolic process,biological_process,48,6011,0.8834163725,0.7859632289632339,0.4026426854491587,200735.0,1.494721753682326e-06,high_c,3.0172522841773462e-05,4.520388375259098,5.8254396448560035
GO:0072329,monocarboxylic acid catabolic process,biological_process,42,6011,0.890358223809524,0.7859632289632339,0.42914582485699926,179142.0,1.587865666283578e-06,high_c,3.168430800768151e-05,4.499155773523031,5.799186241744886
GO:0009132,nucleoside diphosphate metabolic process,biological_process,31,6011,0.9041923680645161,0.7859632289632339,0.49802567698780886,138852.0,1.6683543247829971e-06,high_c,3.2912080770719126e-05,4.482644659830362,5.777711708520666
GO:1902600,proton transmembrane transport,biological_process,81,6011,0.8571817191358024,0.7859632289632339,0.3088210188828513,314333.0,1.7436635846411275e-06,high_c,3.4011235763337045e-05,4.46837758813643,5.75853730233199
GO:0072526,pyridine-containing compound catabolic process,biological_process,28,6011,0.908468487857143,0.7859632289632339,0.5193285738162889,127262.0,2.052585339220444e-06,high_c,3.9592090543185454e-05,4.402391566007346,5.687698777408493
GO:0009165,nucleotide biosynthetic process,biological_process,86,6011,0.8491936570232558,0.7859632289632339,0.2973800412128349,330540.0,2.1171052509666224e-06,high_c,4.038785401844018e-05,4.393749222163251,5.674257550682631
GO:0006739,NADP+ metabolic process,biological_process,22,6011,0.90776474,0.7859632289632339,0.5832359325429954,104302.0,2.255201731018841e-06,high_c,4.2554676141833785e-05,4.371052710291216,5.646814603786134
GO:0044183,protein folding chaperone,molecular_function,43,6011,0.8908378844186048,0.7859632289632339,0.4164536442421598,181748.0,2.445525331379067e-06,high_c,4.564980618574258e-05,4.34056106199915,5.611627834285688
GO:0051156,glucose 6-phosphate metabolic process,biological_process,20,6011,0.910054616,0.7859632289632339,0.6091303622099817,96403.0,2.4772748115345542e-06,high_c,4.5750522051319004e-05,4.339603945909805,5.60602581315058
GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",molecular_function,48,6011,0.8714129683333333,0.7859632289632339,0.3935868410755212,199439.0,2.554714278563682e-06,high_c,4.668404197459528e-05,4.3308315491290745,5.5926576646807
GO:0000287,magnesium ion binding,molecular_function,67,6011,0.8634658734328359,0.7859632289632339,0.33285289568309184,265403.0,2.702756914499235e-06,high_c,4.887485420386117e-05,4.310914525116343,5.568193012917248
GO:1990204,oxidoreductase complex,cellular_component,28,6011,0.9044792971428571,0.7859632289632339,0.5114073207421026,126598.5,2.928774312042383e-06,high_c,5.241600212067605e-05,4.280536106684764,5.533314093258992
GO:0006006,glucose metabolic process,biological_process,30,6011,0.9033686226666667,0.7859632289632339,0.4936632670122054,134004.0,2.9950608643379075e-06,high_c,5.305536388255722e-05,4.275270702491461,5.523594347639439
GO:0008643,carbohydrate transport,biological_process,36,6011,0.8870044316666665,0.7859632289632339,0.44914923291492337,155856.0,3.267245418953234e-06,high_c,5.7292303508109236e-05,4.241903716051148,5.485818242294071
GO:0016879,"ligase activity, forming carbon-nitrogen bonds",molecular_function,42,6011,0.8858618228571428,0.7859632289632339,0.4149853608724441,177367.0,3.459458648872946e-06,high_c,6.005620214443434e-05,4.221442135338277,5.46099185617875
GO:0005351,carbohydrate:proton symporter activity,molecular_function,25,6011,0.9048044080000001,0.7859632289632339,0.5362512529234882,114950.0,3.5873394523362766e-06,high_c,6.105511067897821e-05,4.214277977144454,5.44522752622301
GO:0005402,carbohydrate:monoatomic cation symporter activity,molecular_function,25,6011,0.9048044080000001,0.7859632289632339,0.5362512529234882,114950.0,3.5873394523362766e-06,high_c,6.105511067897821e-05,4.214277977144454,5.44522752622301
GO:0009135,purine nucleoside diphosphate metabolic process,biological_process,27,6011,0.9077045707407408,0.7859632289632339,0.5148172905525847,122373.0,3.791467151489567e-06,high_c,6.328833629794123e-05,4.1986763207596525,5.4211927023013455
GO:0009179,purine ribonucleoside diphosphate metabolic process,biological_process,27,6011,0.9077045707407408,0.7859632289632339,0.5148172905525847,122373.0,3.791467151489567e-06,high_c,6.328833629794123e-05,4.1986763207596525,5.4211927023013455
GO:0051082,unfolded protein binding,molecular_function,81,6011,0.8631721496296297,0.7859632289632339,0.2976786792413548,311657.0,4.054581795367865e-06,high_c,6.703575235008203e-05,4.173693512118889,5.392053933889423
GO:0046031,ADP metabolic process,biological_process,26,6011,0.9083356869230769,0.7859632289632339,0.5206734785682154,118316.0,4.473636871230942e-06,high_c,7.326635479676335e-05,4.135095415271858,5.349339270847562
GO:0019364,pyridine nucleotide catabolic process,biological_process,26,6011,0.9083639369230769,0.7859632289632339,0.519645267013688,118236.0,4.67184078142289e-06,high_c,7.579734202383306e-05,4.120346023452666,5.330511966607929
GO:0046032,ADP catabolic process,biological_process,24,6011,0.9106130066666668,0.7859632289632339,0.5385279216079284,110534.0,5.115576491454573e-06,high_c,7.929143561754587e-05,4.100773718923327,5.291105417093619
GO:0006096,glycolytic process,biological_process,24,6011,0.9106130066666668,0.7859632289632339,0.5385279216079284,110534.0,5.115576491454573e-06,high_c,7.929143561754587e-05,4.100773718923327,5.291105417093619
GO:0044272,sulfur compound biosynthetic process,biological_process,60,6011,0.8766973193333334,0.7859632289632339,0.3418921189716013,239568.0,5.028459055223679e-06,high_c,7.929143561754587e-05,4.100773718923327,5.298565081811439
GO:0009181,purine ribonucleoside diphosphate catabolic process,biological_process,24,6011,0.9106130066666668,0.7859632289632339,0.5385279216079284,110534.0,5.115576491454573e-06,high_c,7.929143561754587e-05,4.100773718923327,5.291105417093619
GO:0009137,purine nucleoside diphosphate catabolic process,biological_process,24,6011,0.9106130066666668,0.7859632289632339,0.5385279216079284,110534.0,5.115576491454573e-06,high_c,7.929143561754587e-05,4.100773718923327,5.291105417093619
GO:0009134,nucleoside diphosphate catabolic process,biological_process,26,6011,0.9059232946153847,0.7859632289632339,0.5155709787288734,117919.0,5.543115989239435e-06,high_c,8.515795891433327e-05,4.069774756379619,5.256246033736672
GO:0006164,purine nucleotide biosynthetic process,biological_process,60,6011,0.8622430941666667,0.7859632289632339,0.3384081106816781,238946.0,6.269474823659634e-06,high_c,9.547200257783444e-05,4.020123967773615,5.202768837277615
GO:0015144,carbohydrate transmembrane transporter activity,molecular_function,29,6011,0.8959576244827587,0.7859632289632339,0.48280473604722207,128617.0,7.0557651484830625e-06,high_c,0.00010651137650231822,3.972604002663653,5.151455883150515
GO:0009185,ribonucleoside diphosphate metabolic process,biological_process,29,6011,0.9018226010344828,0.7859632289632339,0.48202077496858386,128549.0,7.3014784422263575e-06,high_c,0.0001092704015146979,3.9614974611029052,5.1365891927164595
GO:0016830,carbon-carbon lyase activity,molecular_function,37,6011,0.8709234533513516,0.7859632289632339,0.4217872040101702,157134.5,9.43685506810378e-06,high_c,0.00014002034528400137,3.853808855731698,5.0251727148260095
GO:1901606,alpha-amino acid catabolic process,biological_process,37,6011,0.8835830375675674,0.7859632289632339,0.4206697490929161,157011.0,9.963945652545913e-06,high_c,0.0001459027800765012,3.8359364328469128,5.001568649949641
GO:0015980,energy derivation by oxidation of organic compounds,biological_process,109,6011,0.8510674734862387,0.7859632289632339,0.24653592779931532,400959.5,1.0001400247179517e-05,high_c,0.0001459027800765012,3.8359364328469128,4.999939192294855
GO:1902652,secondary alcohol metabolic process,biological_process,42,6011,0.8851912521428572,0.7859632289632339,0.3878212032006638,173962.0,1.4401979251332486e-05,high_c,0.00020834863316927663,3.681209344301918,4.841577819094766
GO:0009154,purine ribonucleotide catabolic process,biological_process,26,6011,0.9040976430769232,0.7859632289632339,0.49067540646488017,115982.0,1.534135246671204e-05,high_c,0.00022010403208439752,3.6573720015358613,4.814136352059885
GO:0018455,alcohol dehydrogenase [NAD(P)+] activity,molecular_function,22,6011,0.9115421250000003,0.7859632289632339,0.5312466795185111,100877.0,1.650777086660191e-05,high_c,0.00023489746085590918,3.6291216777401782,4.782311567905903
GO:1901292,nucleoside phosphate catabolic process,biological_process,43,6011,0.8832846786046511,0.7859632289632339,0.3801359186981732,177088.0,1.695373112479143e-05,high_c,0.00023735223574708003,3.624606673075401,4.770734708753639
GO:0009191,ribonucleoside diphosphate catabolic process,biological_process,25,6011,0.9034105647999999,0.7859632289632339,0.49794854660875365,112084.0,1.685249970270812e-05,high_c,0.00023735223574708003,3.624606673075401,4.7733356718504805
GO:0015075,monoatomic ion transmembrane transporter activity,molecular_function,156,6011,0.8377330708333333,0.7859632289632339,0.1991635463881407,547646.0,2.1195235014097846e-05,high_c,0.0002943594238757909,3.5311220557521374,4.6737617635845545
GO:0009067,aspartate family amino acid biosynthetic process,biological_process,31,6011,0.8907431964516129,0.7859632289632339,0.4413313194519366,133597.0,2.189335860188566e-05,high_c,0.00030164182962598017,3.5205084336375068,4.659687609360417
GO:0009311,oligosaccharide metabolic process,biological_process,24,6011,0.8903808841666665,0.7859632289632339,0.5002644618896499,107785.0,2.275461565224684e-05,high_c,0.0003110394706480355,3.5071844958704372,4.642930495754953
GO:0006195,purine nucleotide catabolic process,biological_process,29,6011,0.8994732386206897,0.7859632289632339,0.4549971754343489,126205.0,2.3031198057841564e-05,high_c,0.0003123606236594762,3.5053437187295566,4.637683469922162
GO:0046390,ribose phosphate biosynthetic process,biological_process,58,6011,0.8482388735172415,0.7859632289632339,0.3191320516459393,227731.0,2.8031500599391648e-05,high_c,0.00037723011659336354,3.4233936421590188,4.552353652700242
GO:0006979,response to oxidative stress,biological_process,123,6011,0.8402881549593495,0.7859632289632339,0.2194100167903852,441563.0,3.032514746843116e-05,high_c,0.0004018660763755457,3.395918653337021,4.518197078521729
GO:0009260,ribonucleotide biosynthetic process,biological_process,52,6011,0.847783163346154,0.7859632289632339,0.33552351323789487,206918.0,3.017595565490012e-05,high_c,0.0004018660763755457,3.395918653337021,4.520338967160102
