gene,cross_weight,iaa_mean_sens,iaa_breadth,c_group
YDR505C,0.7609489,0.32364118,1.0,mid
YDR506C,0.6998987,0.2238141,0.0,mid
YDR507C,0.81244767,0.35973623,6.0,mid
YDR508C,0.74752957,0.23116581,2.0,mid
YDR509W,0.33942017,0.5406064,11.0,low_c
YDR510C-A,0.14350806,0.59066474,16.0,low_c
YDR510W,0.83944017,0.41048545,12.0,mid
YDR511W,0.6777169,0.28678852,1.0,mid
YDR512C,0.23638517,0.38589725,3.0,low_c
YDR513W,0.7505859,0.6051264,22.0,mid
YDR514C,0.72009206,0.24361609,0.0,mid
YDR515W,0.82262105,0.2687201,0.0,mid
YDR516C,0.92786616,0.5278737,16.0,high_c
YDR517W,0.88577145,0.26381698,4.0,mid
YDR518W,0.7786169,0.31682232,2.0,mid
YDR519W,0.86982745,0.39322913,6.0,mid
YDR520C,0.7808196,0.3219142,1.0,mid
YDR521W,0.5439847,0.34493575,6.0,mid
YDR522C,0.90514696,0.14183336,2.0,high_c
YDR523C,0.87790364,0.3097736,4.0,mid
YDR524C,0.76319957,0.27832496,0.0,mid
YDR524C-A,0.12305144,0.43848807,7.0,low_c
YDR524C-B,0.75876963,0.509257,13.0,mid
YDR524W-C,0.18229896,0.8280663,37.0,low_c
YDR525W,0.260025,0.41493654,5.0,low_c
YDR525W-A,0.42286593,0.22085212,0.0,mid
YDR526C,0.50283366,0.42223215,6.0,mid
YDR527W,0.8123607,0.23683438,0.0,mid
YDR528W,0.8746703,0.37695283,3.0,mid
YDR529C,0.87246186,0.30695423,1.0,mid
YDR530C,0.71462935,0.211656,0.0,mid
YDR531W,0.7305244,0.274953,0.0,mid
YDR532C,0.7272098,0.21768916,0.0,mid
YDR533C,0.94101155,0.4955556,22.0,high_c
YDR534C,0.52961165,2.2228277,94.0,mid
YDR535C,0.48141542,0.54360265,16.0,mid
YDR536W,0.9093248,0.30395842,6.0,high_c
YDR537C,0.36567286,0.36021712,5.0,mid
YDR538W,0.6691349,0.19132443,0.0,mid
YDR539W,0.78682846,0.22450607,2.0,mid
YDR540C,0.5587597,0.40798146,9.0,mid
YDR541C,0.76184106,0.26339442,0.0,mid
YDR542W,0.8116788,0.2949116,3.0,mid
YDR543C,0.6435596,0.06443685,2.0,mid
YDR544C,0.4724257,0.6490866,27.0,mid
YDR545C-A,0.51393497,0.0,0.0,mid
YDR545W,0.55458295,0.00033467056,0.0,mid
YIL001W,0.80482614,0.2746709,0.0,mid
YIL002C,0.8057518,0.23641475,1.0,mid
YIL002W-A,0.8125372,0.5050714,14.0,mid
YIL003W,0.72847784,0.23373823,0.0,mid
YIL004C,0.8362639,0.26825777,1.0,mid
YIL005W,0.7899847,0.18558973,0.0,mid
YIL006W,0.7879588,0.302755,2.0,mid
YIL007C,0.63507,0.2680364,1.0,mid
YIL008W,0.67529625,0.27214062,2.0,mid
YIL009C-A,0.69533205,0.2718934,0.0,mid
YIL009W,0.8480851,0.32865322,0.0,mid
YIL010W,0.6103139,0.22668692,0.0,mid
YIL011W,0.8169822,0.47295505,11.0,mid
YIL012W,0.70345986,0.3479262,3.0,mid
YIL013C,0.76092345,0.30647942,5.0,mid
YIL014C-A,0.7958981,0.3790723,3.0,mid
YIL014W,0.8528003,0.20926331,0.0,mid
YIL015W,0.8403904,0.2676791,3.0,mid
YIL016W,0.6712234,0.28654796,0.0,mid
YIL017C,0.7281459,0.34189352,3.0,mid
YIL018W,0.53261614,0.3563184,9.0,mid
YIL019W,0.7751908,0.49089807,14.0,mid
YIL020C,0.7926408,0.20148048,1.0,mid
YIL020C-A,0.42300358,0.4108586,6.0,mid
YIL021C-A,0.57185924,0.38458326,8.0,mid
YIL021W,0.8068184,0.19253786,0.0,mid
YIL022W,0.8976952,0.17370172,0.0,high_c
YIL023C,0.613674,0.19257477,3.0,mid
YIL024C,0.675748,0.28433943,3.0,mid
YIL025C,0.47737652,0.03932853,1.0,mid
YIL026C,0.6288146,0.27368987,4.0,mid
YIL027C,0.8415399,0.285839,4.0,mid
YIL028W,0.8057157,0.32638082,0.0,mid
YIL029C,0.67725664,0.3818049,8.0,mid
YIL029W-A,0.3771654,0.3485487,6.0,mid
YIL030C,0.7692344,0.22710057,0.0,mid
YIL030W-A,0.6927752,0.13052459,3.0,mid
YIL031W,0.60586876,0.32025093,3.0,mid
YIL032C,0.40894416,0.32592466,4.0,mid
YIL033C,0.9380003,0.24018127,0.0,high_c
YIL034C,0.90021265,0.22220592,0.0,high_c
YIL035C,0.7891413,0.113733344,0.0,mid
YIL036W,0.8781085,0.3345135,3.0,mid
YIL037C,0.87519723,0.5306764,22.0,mid
YIL038C,0.66483414,0.2770299,0.0,mid
YIL039W,0.79009724,0.22337194,0.0,mid
YIL040W,0.7380801,0.20961179,0.0,mid
YIL041W,0.83508646,0.23766707,3.0,mid
YIL042C,0.79109764,0.25307107,2.0,mid
YIL043C,0.81469244,0.2636541,0.0,mid
YIL044C,0.6998024,0.18862045,1.0,mid
YIL045W,0.7629718,0.3476123,6.0,mid
YIL046W,0.6282981,0.24891993,0.0,mid
YIL046W-A,0.4831987,0.43774047,13.0,mid
YIL047C,0.5782972,0.29959002,2.0,mid
YIL047C-A,0.6199297,0.2602321,3.0,mid
YIL048W,0.6132721,0.30291605,0.0,mid
YIL049W,0.6700335,0.22666606,1.0,mid
YIL050W,0.8817483,0.34714368,6.0,mid
YIL051C,0.90268457,0.5042303,15.0,high_c
YIL052C,0.668259,0.36634818,8.0,mid
YIL053W,0.8799519,0.32138744,2.0,mid
YIL054W,0.5247263,0.1682453,4.0,mid
YIL055C,0.6481358,0.36724612,3.0,mid
YIL056W,0.6208973,0.38575357,5.0,mid
YIL057C,0.78602654,0.33827823,3.0,mid
YIL058W,0.6451522,0.41724253,9.0,mid
YIL059C,0.739342,0.22400509,1.0,mid
YIL060W,0.57243234,0.28918412,5.0,mid
YIL061C,0.8745684,0.16940619,0.0,mid
YIL062C,0.9054128,0.37016046,1.0,high_c
YIL063C,0.73394316,0.30310273,2.0,mid
YIL064W,0.39323694,0.3855507,6.0,mid
YIL065C,0.8054422,0.29239622,0.0,mid
YIL066C,0.84241766,0.37733257,4.0,mid
YIL066W-A,0.45178372,0.27316105,4.0,mid
YIL067C,0.8242947,0.15835258,0.0,mid
YIL068C,0.8045482,0.20511936,0.0,mid
YIL068W-A,0.62520856,0.33685178,5.0,mid
YIL069C,0.7814715,0.33143237,7.0,mid
YIL070C,0.8584694,0.13006143,0.0,mid
YIL071C,0.70503795,0.27874297,1.0,mid
YIL071W-A,0.5660498,0.3841541,7.0,mid
YIL072W,0.7862208,0.25936392,1.0,mid
YIL073C,0.72480536,0.42923585,20.0,mid
YIL074C,0.8298025,0.2162303,1.0,mid
YIL075C,0.913707,0.22679463,0.0,high_c
YIL076W,0.8275439,0.22640796,0.0,mid
YIL077C,0.85027194,0.2678668,2.0,mid
YIL078W,0.8052916,0.26758114,1.0,mid
YIL079C,0.81391615,0.37104848,8.0,mid
YIL082W,0.820568,0.9971605,47.0,mid
YIL083C,0.86234325,0.16437584,0.0,mid
YIL084C,0.71385837,0.30211025,0.0,mid
YIL085C,0.70511,0.24064547,1.0,mid
YIL086C,0.40506306,0.3354432,1.0,mid
YIL087C,0.61962664,0.29426312,5.0,mid
YIL088C,0.7928799,0.2925936,0.0,mid
YIL089W,0.667927,0.22277771,1.0,mid
YIL090W,0.76210517,0.3012859,0.0,mid
YIL091C,0.60742044,0.38992321,6.0,mid
YIL092W,0.65851605,0.30295545,0.0,mid
YIL093C,0.7353327,0.14775892,0.0,mid
YIL094C,0.8084768,0.24358962,1.0,mid
YIL095W,0.73367333,0.31460655,0.0,mid
YIL096C,0.78710514,0.42586598,9.0,mid
YIL097W,0.819082,0.35898927,2.0,mid
YIL098C,0.6412912,0.2773611,0.0,mid
YIL099W,0.87080026,0.45669797,13.0,mid
YIL100C-A,0.36294687,0.6367561,25.0,mid
YIL100W,0.24613501,0.47652555,8.0,low_c
YIL101C,0.7276162,0.8509986,44.0,mid
YIL102C,0.742708,0.19453822,2.0,mid
YIL102C-A,0.5540788,0.3055311,0.0,mid
YIL103W,0.84202564,0.3174811,4.0,mid
YIL104C,0.79163074,0.3298154,1.0,mid
YIL105C,0.46516764,0.3022267,0.0,mid
YIL105W-A,0.47148603,0.35128942,8.0,mid
YIL106W,0.70890063,0.20610462,0.0,mid
YIL107C,0.8446247,0.2417866,0.0,mid
YIL108W,0.8208331,0.2673856,4.0,mid
YIL109C,0.49497116,0.20904946,0.0,mid
YIL110W,0.6997755,0.26175317,1.0,mid
YIL111W,0.85454965,0.45379472,11.0,mid
YIL112W,0.7590766,0.29019275,0.0,mid
YIL113W,0.7824826,0.5534219,19.0,mid
YIL114C,0.8336524,0.22285213,0.0,mid
YIL115C,0.80822766,0.22591351,1.0,mid
YIL115W-A,0.48454747,0.30221683,5.0,mid
YIL116W,0.72330993,0.52920824,27.0,mid
YIL117C,0.8351985,0.4901013,18.0,mid
YIL118W,0.75444454,0.2411757,0.0,mid
YIL119C,0.8232218,0.5146691,15.0,mid
YIL120W,0.80089295,0.21225141,5.0,mid
YIL121W,0.79470295,0.37338352,10.0,mid
YIL122W,0.66547906,0.2845682,5.0,mid
YIL123W,0.9363673,0.29680166,1.0,high_c
YIL124W,0.72713375,0.28971866,4.0,mid
YIL125W,0.76871634,0.30155435,2.0,mid
YIL126W,0.65063924,0.14141442,0.0,mid
YIL127C,0.74346197,0.39427978,10.0,mid
YIL128W,0.84479356,0.28190202,0.0,mid
YIL129C,0.8161957,0.21994323,0.0,mid
YIL130W,0.62562644,0.33954957,0.0,mid
YIL131C,0.85913855,0.27413744,5.0,mid
YIL132C,0.710625,0.2898262,2.0,mid
YIL133C,0.76145065,0.27024648,4.0,mid
YIL134C-A,0.34967008,0.41914046,9.0,low_c
YIL134W,0.6359301,0.15844387,0.0,mid
YIL135C,0.7189998,0.25663745,1.0,mid
YIL136W,0.8138165,0.553712,23.0,mid
YIL137C,0.8291545,0.19116636,0.0,mid
YIL138C,0.5907397,0.24519363,2.0,mid
YIL139C,0.80128825,0.20518832,0.0,mid
YIL140W,0.82169026,0.38554722,5.0,mid
YIL141W,0.43685862,0.49531734,19.0,mid
YIL142C-A,0.40287098,0.42325607,5.0,mid
YIL142W,0.9134182,0.23629089,1.0,high_c
YIL143C,0.62680656,0.23719132,1.0,mid
YIL144W,0.8153788,0.3103611,1.0,mid
YIL145C,0.84487486,0.18599804,1.0,mid
YIL146C,0.75777483,0.38352087,9.0,mid
YIL147C,0.75880665,0.21693924,0.0,mid
YIL148W,0.6272334,0.53010726,22.0,mid
YIL149C,0.7345814,0.2099411,0.0,mid
YIL150C,0.7618732,0.2790894,0.0,mid
YIL151C,0.67544365,0.38182285,0.0,mid
YIL152W,0.4051916,0.1576302,0.0,mid
YIL153W,0.76638114,0.1429782,0.0,mid
YIL154C,0.7760233,0.26021683,0.0,mid
YIL155C,0.7790926,0.36846578,10.0,mid
YIL156W,0.68925464,0.24339226,0.0,mid
YIL156W-A,0.26525554,0.42272338,4.0,low_c
YIL156W-B,0.300492,0.3051569,1.0,low_c
YIL157C,0.80806595,0.21848771,0.0,mid
YIL158W,0.68938446,0.30049327,2.0,mid
YIL159W,0.6114533,0.3996836,1.0,mid
YIL160C,0.86567277,0.49915045,15.0,mid
YIL161W,0.81154484,0.30299672,2.0,mid
YIL162W,0.8721068,0.3057149,3.0,mid
YIL163C,0.45872307,0.39630118,5.0,mid
YIL164C,0.7433163,0.49050623,21.0,mid
YIL165C,0.6595893,0.5439417,24.0,mid
YIL166C,0.84775496,0.22762507,0.0,mid
YIL169C,0.47955048,0.5417744,17.0,mid
YIL171W-A,0.6039507,0.0,0.0,mid
YIL172C,0.8856201,0.0,0.0,mid
YIL173W,0.5520537,0.10281182,0.0,mid
YIL176C,0.8619287,0.0,0.0,mid
YIL177C,0.57342166,0.01594563,0.0,mid
YIL177W-A,0.5465269,0.0,0.0,mid
YIR001C,0.7279567,0.15707916,0.0,mid
YIR002C,0.8309149,0.22803769,0.0,mid
YIR003W,0.7024148,0.14400177,0.0,mid
YIR004W,0.79509956,0.15314084,0.0,mid
YIR005W,0.4946875,0.4918136,9.0,mid
YIR006C,0.50226915,0.21502008,0.0,mid
YIR007W,0.8212378,0.2990442,0.0,mid
YIR008C,0.7732904,0.20949583,0.0,mid
YIR009W,0.66326606,0.17316538,0.0,mid
YIR010W,0.7904048,0.24254586,1.0,mid
YIR011C,0.78115326,0.24003305,0.0,mid
YIR012W,0.8178923,0.26250505,2.0,mid
YIR013C,0.7636835,0.3699865,9.0,mid
YIR014W,0.71589464,0.2824031,1.0,mid
YIR015W,0.37833315,0.22629316,1.0,mid
YIR016W,0.75911283,0.3972487,8.0,mid
YIR017C,0.65881604,0.5084162,15.0,mid
YIR017W-A,0.3747064,0.42763066,10.0,mid
YIR018C-A,0.67333084,0.4577796,13.0,mid
YIR018W,0.69692403,0.478358,12.0,mid
YIR019C,0.43418258,0.624125,19.0,mid
YIR020C,0.63252306,0.0,0.0,mid
YIR020C-B,0.3915061,0.24767733,4.0,mid
YIR020W-A,0.6726999,0.25558284,5.0,mid
YIR021W,0.77671003,0.19018498,0.0,mid
YIR021W-A,0.33470327,0.33989257,7.0,low_c
YIR022W,0.8226001,0.25140142,1.0,mid
YIR023C-A,0.30982357,0.47377875,6.0,low_c
YIR023W,0.7154863,0.37439555,1.0,mid
YIR024C,0.7450676,0.20318995,0.0,mid
YIR025W,0.7505536,0.2272736,0.0,mid
YIR026C,0.7776716,0.34499654,3.0,mid
YIR027C,0.86625725,0.28244212,6.0,mid
YIR028W,0.7040009,0.2925371,5.0,mid
YIR029W,0.6326015,0.26620886,1.0,mid
YIR030C,0.42451584,0.365067,6.0,mid
YIR030W-A,0.51496077,0.42004827,5.0,mid
YIR031C,0.8694077,0.31604227,1.0,mid
YIR032C,0.7438102,0.38566586,5.0,mid
YIR033W,0.8203923,0.33620232,1.0,mid
YIR034C,0.74137247,0.6228961,25.0,mid
YIR035C,0.7856644,0.39535674,6.0,mid
YIR036C,0.62549067,0.2941972,2.0,mid
YIR036W-A,0.58745146,0.3193233,4.0,mid
YIR037W,0.6668541,0.3390243,4.0,mid
YIR038C,0.6836262,0.4010926,7.0,mid
YIR039C,0.86283433,0.50444776,16.0,mid
YIR040C,0.57632107,0.02451231,0.0,mid
YIR041W,0.8502564,0.28094584,3.0,mid
YIR042C,0.34381232,0.42282405,10.0,low_c
YEL001C,0.7504073,0.21489829,1.0,mid
YEL002C,0.8675676,0.16537769,1.0,mid
YEL003W,0.812422,0.4069477,13.0,mid
YEL004W,0.71738964,0.22737469,0.0,mid
YEL005C,0.7760979,0.22917959,1.0,mid
YEL006W,0.76945007,0.19989695,0.0,mid
YEL007W,0.7510694,0.34172323,1.0,mid
YEL008C-A,0.67677337,0.34382886,7.0,mid
YEL008W,0.35379213,0.37908882,7.0,low_c
YEL009C,0.6894206,0.5519801,17.0,mid
YEL009C-A,0.69608027,0.3464054,4.0,mid
YEL010W,0.6107241,0.14353628,1.0,mid
YEL011W,0.64373654,0.81158453,41.0,mid
YEL012W,0.7448624,0.36608255,1.0,mid
YEL013W,0.86840624,0.25962058,1.0,mid
YEL014C,0.28743395,0.4936337,9.0,low_c
YEL015W,0.86535156,0.20044519,0.0,mid
YEL016C,0.72885746,0.18111117,1.0,mid
YEL017C-A,0.63642967,0.7898881,40.0,mid
YEL017W,0.6560858,0.15940379,0.0,mid
YEL018C-A,0.30744162,0.3599478,5.0,low_c
YEL018W,0.641676,0.2969082,4.0,mid
YEL019C,0.7446612,0.27140102,0.0,mid
YEL020C,0.7672181,0.28547612,2.0,mid
YEL020C-B,0.27047706,0.52176005,16.0,low_c
YEL020W-A,0.32923993,0.394006,8.0,low_c
YEL021W,0.12912199,0.6700297,14.0,low_c
YEL022W,0.7068572,0.2777086,1.0,mid
YEL023C,0.7105066,0.4048466,3.0,mid
YEL024W,0.6163809,0.5372151,22.0,mid
YEL025C,0.70946854,0.30612287,0.0,mid
YEL026W,0.8643073,0.39664808,5.0,mid
YEL027W,0.89110136,0.20987557,0.0,mid
YEL028W,0.71235293,0.25599104,0.0,mid
YEL029C,0.81128466,0.26643297,0.0,mid
YEL030C-A,0.5235047,0.27489462,4.0,mid
YEL030W,0.7175962,0.28911552,0.0,mid
YEL031W,0.7206988,0.23302276,1.0,mid
YEL032C-A,0.3962181,0.5627934,10.0,mid
YEL032W,0.7701531,0.2459821,0.0,mid
YEL033W,0.26998833,0.6866802,33.0,low_c
YEL034C-A,0.12022584,0.5537813,9.0,low_c
YEL034W,0.8765369,0.2980818,5.0,mid
YEL035C,0.2600778,0.45619264,10.0,low_c
YEL036C,0.89077187,0.19291219,0.0,mid
YEL037C,0.8973825,0.17914328,1.0,high_c
YEL038W,0.4682701,0.26994738,4.0,mid
YEL039C,0.58188236,0.8571146,37.0,mid
YEL040W,0.8646039,0.36664927,7.0,mid
YEL041W,0.84165764,0.28908375,0.0,mid
YEL042W,0.9136861,0.2173983,1.0,high_c
YEL043W,0.75086635,0.29123536,0.0,mid
YEL044W,0.8227017,0.29140761,0.0,mid
YEL045C,0.34608227,0.71895546,33.0,low_c
YEL046C,0.9332309,0.40100998,10.0,high_c
YEL047C,0.8436441,0.4319109,10.0,mid
YEL048C,0.6432124,0.31776422,1.0,mid
YEL049W,0.8249151,0.41353935,12.0,mid
YEL050C,0.8495457,0.21493065,0.0,mid
YEL050W-A,0.09485177,0.50122565,5.0,low_c
YEL051W,0.8400621,0.21406347,1.0,mid
YEL052W,0.75726223,0.30887792,6.0,mid
YEL053C,0.69982445,0.24699494,0.0,mid
YEL053W-A,0.4122923,0.46964487,7.0,mid
YEL054C,0.9523519,0.34939718,6.0,high_c
YEL055C,0.766741,0.25541854,1.0,mid
YEL056W,0.7820957,0.18372409,1.0,mid
YEL057C,0.75803214,0.37250867,6.0,mid
YEL058W,0.84985083,0.2261214,1.0,mid
YEL059C-A,0.5931888,0.41039693,8.0,mid
YEL059W,0.552475,0.70079976,25.0,mid
YEL060C,0.86880666,0.4515277,10.0,mid
YEL061C,0.7404011,0.34387824,3.0,mid
YEL062W,0.86714417,0.27224764,0.0,mid
YEL063C,0.8688146,0.36362097,6.0,mid
YEL064C,0.667595,0.26957962,0.0,mid
YEL065W,0.8359938,1.2758013,49.0,mid
YEL066W,0.71719474,0.31837335,5.0,mid
YEL067C,0.66962487,0.36878508,9.0,mid
YEL068C,0.794252,0.1933195,0.0,mid
YEL069C,0.8419401,0.24349777,6.0,mid
YEL070W,0.872197,0.18758267,2.0,mid
YEL071W,0.8887478,0.37151718,5.0,mid
YEL072W,0.84411764,0.25717375,3.0,mid
YEL073C,0.81064427,0.6221228,23.0,mid
YEL074W,0.31511363,0.49347863,12.0,low_c
YEL075C,0.562321,0.26444694,0.0,mid
YEL075W-A,0.38643563,0.13140507,3.0,mid
YEL076C,0.5973816,0.21727148,0.0,mid
YEL076C-A,0.6636877,0.0,0.0,mid
YEL077C,0.24779084,0.3290963,1.0,low_c
YEL077W-A,0.5044654,0.41433024,5.0,mid
YER001W,0.8811652,0.39079744,10.0,mid
YER002W,0.69085574,0.35761562,4.0,mid
YER003C,0.9277496,0.30539414,0.0,high_c
YER004W,0.86963934,0.25561988,1.0,mid
YER005W,0.6277805,0.21955939,0.0,mid
YER006C-A,0.37246192,0.4869886,10.0,mid
YER006W,0.8903985,0.38665402,8.0,mid
YER007C-A,0.8328596,0.25157204,1.0,mid
YER007W,0.7309726,0.4001771,8.0,mid
YER008C,0.7674253,0.19577377,0.0,mid
YER009W,0.82934636,0.33634892,3.0,mid
YER010C,0.82845837,0.23253027,0.0,mid
YER011W,0.762536,0.98776245,41.0,mid
YER012W,0.8049671,0.19308892,0.0,mid
YER013W,0.7685494,0.3042578,1.0,mid
YER014C-A,0.5735708,0.42400223,4.0,mid
YER014W,0.7890218,0.19502008,0.0,mid
YER015W,0.49853486,0.2775443,3.0,mid
YER016W,0.7312141,0.24361649,2.0,mid
YER017C,0.637858,0.16376473,0.0,mid
YER018C,0.7040915,0.29694214,0.0,mid
YER019C-A,0.4443789,0.37276202,10.0,mid
YER019W,0.87312305,0.19258364,0.0,mid
YER020W,0.889734,0.22003998,0.0,mid
YER021W,0.8441332,0.19100901,0.0,mid
YER022W,0.74896115,0.1950825,0.0,mid
YER023C-A,0.434045,0.6880304,26.0,mid
YER023W,0.74411476,0.2753232,1.0,mid
YER024W,0.6178341,0.61280787,20.0,mid
YER025W,0.91800517,0.2559443,2.0,high_c
YER026C,0.7574416,0.3905256,7.0,mid
YER027C,0.64293987,0.17530888,0.0,mid
YER028C,0.8550267,0.43962803,10.0,mid
YER029C,0.8452172,0.20898461,0.0,mid
YER030W,0.6308989,0.25111613,1.0,mid
YER031C,0.8614046,0.1612743,0.0,mid
YER032W,0.7789833,0.35972103,4.0,mid
YER033C,0.7560458,0.36553705,6.0,mid
YER034W,0.50798947,0.19406475,1.0,mid
YER035W,0.80034024,0.34436163,2.0,mid
YER036C,0.8116922,0.27027634,1.0,mid
YER037W,0.7787578,0.6079153,26.0,mid
YER038C,0.8132818,0.24856123,0.0,mid
YER038W-A,0.37814763,0.30985823,2.0,mid
YER039C,0.4984443,0.41220602,6.0,mid
YER039C-A,0.5822827,0.43719676,12.0,mid
YER040W,0.6679343,0.40320265,4.0,mid
YER041W,0.6951946,0.2568719,0.0,mid
YER042W,0.80379564,0.4593049,12.0,mid
YER043C,0.88129413,0.209299,1.0,mid
YER044C,0.8588333,0.46150628,14.0,mid
YER044C-A,0.6227164,0.33163682,3.0,mid
YER045C,0.74849355,0.3270471,2.0,mid
YER046W,0.74656075,0.37440878,6.0,mid
YER046W-A,0.38067046,0.370443,4.0,mid
YER047C,0.8032262,0.32897556,0.0,mid
YER048C,0.87375957,0.16561896,0.0,mid
YER048W-A,0.71316403,0.36815876,6.0,mid
YER049W,0.8578979,0.289175,0.0,mid
YER050C,0.91139054,0.21752039,1.0,high_c
YER051W,0.6966219,0.21048887,0.0,mid
YER052C,0.91195095,0.5163585,20.0,high_c
YER053C,0.77114433,0.69718564,31.0,mid
YER053C-A,0.35405838,1.4729946,68.0,low_c
YER054C,0.84286994,0.6837167,28.0,mid
YER055C,0.86335796,0.39547524,16.0,mid
YER056C,0.85090107,0.4101641,8.0,mid
YER056C-A,0.7011301,0.3467491,4.0,mid
YER057C,0.94403404,0.47905368,10.0,high_c
YER058W,0.8059841,0.40869486,6.0,mid
YER059W,0.78614616,0.22494367,0.0,mid
YER060W,0.6097984,0.31356525,1.0,mid
YER060W-A,0.8461407,0.4007366,5.0,mid
YER061C,0.76869285,0.30640683,3.0,mid
YER062C,0.94021356,0.6024865,21.0,high_c
YER063W,0.8201559,0.24196213,1.0,mid
YER064C,0.8769281,0.40444556,6.0,mid
YER065C,0.8422346,0.30380464,2.0,mid
YER066C-A,0.25621703,0.3811385,7.0,low_c
YER066W,0.6747241,0.38339013,3.0,mid
YER067C-A,0.14079458,0.5128761,8.0,low_c
YER067W,0.7109911,0.8913998,38.0,mid
YER068C-A,0.52243626,0.38337758,7.0,mid
YER068W,0.855574,0.28527048,0.0,mid
YER069W,0.75613517,0.70453537,30.0,mid
YER070W,0.9523264,0.50581145,14.0,high_c
YER071C,0.6061761,0.2683531,0.0,mid
YER072W,0.85810834,0.39435914,9.0,mid
YER073W,0.92668825,0.61945826,30.0,high_c
YER074W,0.77441984,0.4771205,16.0,mid
YER074W-A,0.7985139,0.2713825,1.0,mid
YER075C,0.791767,0.40653107,6.0,mid
YER076C,0.79455876,0.20257816,0.0,mid
YER076W-A,0.3130861,0.47893825,10.0,low_c
YER077C,0.7147796,0.23677273,0.0,mid
YER078C,0.8482304,0.20569582,0.0,mid
YER078W-A,0.33453858,0.5644045,20.0,low_c
YER079C-A,0.47631335,0.45036298,5.0,mid
YER079W,0.7180506,0.37389266,7.0,mid
YER080W,0.7553486,0.18250231,0.0,mid
YER081W,0.8245693,0.66316146,25.0,mid
YER082C,0.865845,0.32568347,2.0,mid
YER083C,0.8686449,0.19906385,0.0,mid
YER084W,0.27094117,0.38342938,4.0,low_c
YER084W-A,0.61632264,0.3232596,5.0,mid
YER085C,0.62807626,0.4006735,8.0,mid
YER086W,0.87325084,0.34777227,5.0,mid
YER087C-A,0.2835868,0.6749913,26.0,low_c
YER087C-B,0.7508079,0.2973956,2.0,mid
YER087W,0.81520337,0.22066423,0.0,mid
YER088C,0.7160089,0.3779343,2.0,mid
YER088C-A,0.46447876,0.57479924,23.0,mid
YER088W-B,0.31316984,0.5875746,18.0,low_c
YER089C,0.82748276,0.25838014,1.0,mid
YER090C-A,0.3661798,0.6328332,12.0,mid
YER090W,0.88319147,0.2516095,1.0,mid
YER091C,0.8823481,0.51630014,17.0,mid
YER091C-A,0.23369473,0.5056689,15.0,low_c
YER092W,0.68881553,0.24152918,0.0,mid
YER093C,0.7481337,0.21248433,0.0,mid
YER093C-A,0.5436495,0.24995224,0.0,mid
YER094C,0.8934646,0.21214485,0.0,high_c
YER095W,0.811273,0.41078892,4.0,mid
YER096W,0.87366563,0.3893158,10.0,mid
YER097W,0.40211138,0.4548625,10.0,mid
YER098W,0.58253616,0.34252265,1.0,mid
YER099C,0.7295994,0.39500254,2.0,mid
YER100W,0.90717167,0.124808155,0.0,high_c
YER101C,0.81001455,0.20703533,0.0,mid
YER102W,0.7471632,0.42778006,19.0,mid
YER103W,0.7915086,0.6723681,28.0,mid
YER104W,0.7578935,0.29226255,2.0,mid
YER105C,0.81750333,0.22225462,0.0,mid
YER106W,0.8136212,0.32332665,4.0,mid
YER107C,0.82879424,0.19465737,1.0,mid
YER107W-A,0.33775648,0.35893607,5.0,low_c
YER110C,0.7151172,0.37560987,6.0,mid
YER111C,0.70475507,0.31508106,1.0,mid
YER112W,0.7984006,0.256122,2.0,mid
YER113C,0.73524135,0.26598996,0.0,mid
YER114C,0.49894413,0.22131161,0.0,mid
YER115C,0.75405157,0.23622823,0.0,mid
YER116C,0.63806075,0.16759919,0.0,mid
YER117W,0.7459817,0.48749438,16.0,mid
YER118C,0.8091605,0.21676244,0.0,mid
YER119C,0.6714522,0.23203173,0.0,mid
YER119C-A,0.31669185,0.50537103,15.0,low_c
YER120W,0.8191422,0.275914,1.0,mid
YER121W,0.681595,0.53757626,17.0,mid
YER122C,0.88886523,0.1637447,0.0,mid
YER123W,0.7660585,0.35715228,0.0,mid
YER124C,0.79810905,0.35701367,4.0,mid
YER125W,0.6885333,0.24901886,0.0,mid
YER126C,0.7561914,0.36921993,4.0,mid
YER127W,0.75758916,0.3790321,6.0,mid
YER128W,0.8334642,0.22818202,0.0,mid
YER129W,0.50634253,0.31907865,0.0,mid
YER130C,0.78247637,0.34876963,6.0,mid
YER131W,0.7139059,0.43020213,19.0,mid
YER132C,0.50566626,0.3252252,1.0,mid
YER133W,0.6941362,0.14894748,0.0,mid
YER133W-A,0.57259274,0.32460162,5.0,mid
YER134C,0.72885025,0.18482219,0.0,mid
YER135C,0.5040958,0.383164,4.0,mid
YER136W,0.9411334,0.28136483,2.0,high_c
YER137C,0.73889285,0.28493297,2.0,mid
YER137W-A,0.5051191,0.371831,5.0,mid
YER138W-A,0.7690502,0.47994068,11.0,mid
YER139C,0.85491836,0.21165493,4.0,mid
YER140W,0.7512147,0.25695103,0.0,mid
YER141W,0.7313618,0.3165973,4.0,mid
YER142C,0.7102054,0.3366333,3.0,mid
YER143W,0.72567916,0.22522108,1.0,mid
YER144C,0.7231875,0.3333599,0.0,mid
YER145C,0.9253137,1.1779615,54.0,high_c
YER145C-A,0.33230194,0.372715,5.0,low_c
YER146W,0.89163804,0.40792853,6.0,high_c
YER147C,0.7069815,0.19112164,1.0,mid
